"Time (EpMin)","Strand Name","Range (km)"
835,"Satellite/LEO26 To Satellite/LEO21",7378
840,"Satellite/LEO26 To Satellite/LEO21",7378
845,"Satellite/LEO26 To Satellite/LEO21",7378
850,"Satellite/LEO26 To Satellite/LEO21",7378
855,"Satellite/LEO26 To Satellite/LEO21",7378
860,"Satellite/LEO26 To Satellite/LEO21",7378
865,"Satellite/LEO26 To Satellite/LEO21",7378
870,"Satellite/LEO26 To Satellite/LEO21",7378
875,"Satellite/LEO26 To Satellite/LEO21",7378
880,"Satellite/LEO26 To Satellite/LEO21",7378
885,"Satellite/LEO26 To Satellite/LEO21",7378
890,"Satellite/LEO26 To Satellite/LEO21",7378
895,"Satellite/LEO26 To Satellite/LEO21",7378
900,"Satellite/LEO26 To Satellite/LEO21",7378
905,"Satellite/LEO26 To Satellite/LEO21",7378
910,"Satellite/LEO26 To Satellite/LEO21",7378
915,"Satellite/LEO26 To Satellite/LEO21",7378
920,"Satellite/LEO26 To Satellite/LEO21",7378
925,"Satellite/LEO26 To Satellite/LEO21",7378
930,"Satellite/LEO26 To Satellite/LEO21",7378
935,"Satellite/LEO26 To Satellite/LEO21",7378
940,"Satellite/LEO26 To Satellite/LEO21",7378
945,"Satellite/LEO26 To Satellite/LEO21",7378
950,"Satellite/LEO26 To Satellite/LEO21",7378
955,"Satellite/LEO26 To Satellite/LEO21",7378
960,"Satellite/LEO26 To Satellite/LEO21",7378
965,"Satellite/LEO26 To Satellite/LEO21",7378
970,"Satellite/LEO26 To Satellite/LEO21",7378
975,"Satellite/LEO26 To Satellite/LEO21",7378
980,"Satellite/LEO26 To Satellite/LEO21",7378
985,"Satellite/LEO26 To Satellite/LEO21",7378
990,"Satellite/LEO26 To Satellite/LEO21",7378
995,"Satellite/LEO26 To Satellite/LEO21",7378
1000,"Satellite/LEO26 To Satellite/LEO21",7378
1005,"Satellite/LEO26 To Satellite/LEO21",7378
1010,"Satellite/LEO26 To Satellite/LEO21",7378
1015,"Satellite/LEO26 To Satellite/LEO21",7378
1020,"Satellite/LEO26 To Satellite/LEO21",7378
1025,"Satellite/LEO26 To Satellite/LEO21",7378
1030,"Satellite/LEO26 To Satellite/LEO21",7378
1035,"Satellite/LEO26 To Satellite/LEO21",7378
1040,"Satellite/LEO26 To Satellite/LEO21",7378
1045,"Satellite/LEO26 To Satellite/LEO21",7378
1050,"Satellite/LEO26 To Satellite/LEO21",7378
1055,"Satellite/LEO26 To Satellite/LEO21",7378
1060,"Satellite/LEO26 To Satellite/LEO21",7378
1065,"Satellite/LEO26 To Satellite/LEO21",7378
1070,"Satellite/LEO26 To Satellite/LEO21",7378
1075,"Satellite/LEO26 To Satellite/LEO21",7378
1080,"Satellite/LEO26 To Satellite/LEO21",7378
1085,"Satellite/LEO26 To Satellite/LEO21",7378
1090,"Satellite/LEO26 To Satellite/LEO21",7378
1095,"Satellite/LEO26 To Satellite/LEO21",7378
1100,"Satellite/LEO26 To Satellite/LEO21",7378
1105,"Satellite/LEO26 To Satellite/LEO21",7378
1110,"Satellite/LEO26 To Satellite/LEO21",7378
1115,"Satellite/LEO26 To Satellite/LEO21",7378
1120,"Satellite/LEO26 To Satellite/LEO21",7378
1125,"Satellite/LEO26 To Satellite/LEO21",7378
1130,"Satellite/LEO26 To Satellite/LEO21",7378
1135,"Satellite/LEO26 To Satellite/LEO21",7378
1140,"Satellite/LEO26 To Satellite/LEO21",7378
1145,"Satellite/LEO26 To Satellite/LEO21",7378
1150,"Satellite/LEO26 To Satellite/LEO21",7378
1155,"Satellite/LEO26 To Satellite/LEO21",7378
1160,"Satellite/LEO26 To Satellite/LEO21",7378
1165,"Satellite/LEO26 To Satellite/LEO21",7378
1170,"Satellite/LEO26 To Satellite/LEO21",7378
1175,"Satellite/LEO26 To Satellite/LEO21",7378
1180,"Satellite/LEO26 To Satellite/LEO21",7378
1185,"Satellite/LEO26 To Satellite/LEO21",7378
1190,"Satellite/LEO26 To Satellite/LEO21",7378
1195,"Satellite/LEO26 To Satellite/LEO21",7378
1200,"Satellite/LEO26 To Satellite/LEO21",7378
1205,"Satellite/LEO26 To Satellite/LEO21",7378
1210,"Satellite/LEO26 To Satellite/LEO21",7378
1215,"Satellite/LEO26 To Satellite/LEO21",7378
1220,"Satellite/LEO26 To Satellite/LEO21",7378
1225,"Satellite/LEO26 To Satellite/LEO21",7378
1230,"Satellite/LEO26 To Satellite/LEO21",7378
1235,"Satellite/LEO26 To Satellite/LEO21",7378
1240,"Satellite/LEO26 To Satellite/LEO21",7378
1245,"Satellite/LEO26 To Satellite/LEO21",7378
1250,"Satellite/LEO26 To Satellite/LEO21",7378
1255,"Satellite/LEO26 To Satellite/LEO21",7378
1260,"Satellite/LEO26 To Satellite/LEO21",7378
1265,"Satellite/LEO26 To Satellite/LEO21",7378
1270,"Satellite/LEO26 To Satellite/LEO21",7378
1275,"Satellite/LEO26 To Satellite/LEO21",7378
1280,"Satellite/LEO26 To Satellite/LEO21",7378
1285,"Satellite/LEO26 To Satellite/LEO21",7378
1290,"Satellite/LEO26 To Satellite/LEO21",7378
1295,"Satellite/LEO26 To Satellite/LEO21",7378
1300,"Satellite/LEO26 To Satellite/LEO21",7378
1305,"Satellite/LEO26 To Satellite/LEO21",7378
1310,"Satellite/LEO26 To Satellite/LEO21",7378
1315,"Satellite/LEO26 To Satellite/LEO21",7378
1320,"Satellite/LEO26 To Satellite/LEO21",7378
1325,"Satellite/LEO26 To Satellite/LEO21",7378
1330,"Satellite/LEO26 To Satellite/LEO21",7378
1335,"Satellite/LEO26 To Satellite/LEO21",7378
1340,"Satellite/LEO26 To Satellite/LEO21",7378
1345,"Satellite/LEO26 To Satellite/LEO21",7378
1350,"Satellite/LEO26 To Satellite/LEO21",7378
1355,"Satellite/LEO26 To Satellite/LEO21",7378
1360,"Satellite/LEO26 To Satellite/LEO21",7378
1365,"Satellite/LEO26 To Satellite/LEO21",7378
1370,"Satellite/LEO26 To Satellite/LEO21",7378
1375,"Satellite/LEO26 To Satellite/LEO21",7378
1380,"Satellite/LEO26 To Satellite/LEO21",7378
1385,"Satellite/LEO26 To Satellite/LEO21",7378
1390,"Satellite/LEO26 To Satellite/LEO21",7378
1395,"Satellite/LEO26 To Satellite/LEO21",7378
1400,"Satellite/LEO26 To Satellite/LEO21",7378
1405,"Satellite/LEO26 To Satellite/LEO21",7378
1410,"Satellite/LEO26 To Satellite/LEO21",7378
1415,"Satellite/LEO26 To Satellite/LEO21",7378
1420,"Satellite/LEO26 To Satellite/LEO21",7378
1425,"Satellite/LEO26 To Satellite/LEO21",7378
1430,"Satellite/LEO26 To Satellite/LEO21",7378
1435,"Satellite/LEO26 To Satellite/LEO21",7378
1440,"Satellite/LEO26 To Satellite/LEO21",7378
0,"Satellite/LEO26 To Satellite/LEO25",7378
5,"Satellite/LEO26 To Satellite/LEO25",7378
10,"Satellite/LEO26 To Satellite/LEO25",7378
15,"Satellite/LEO26 To Satellite/LEO25",7378
20,"Satellite/LEO26 To Satellite/LEO25",7378
25,"Satellite/LEO26 To Satellite/LEO25",7378
30,"Satellite/LEO26 To Satellite/LEO25",7378
35,"Satellite/LEO26 To Satellite/LEO25",7378
40,"Satellite/LEO26 To Satellite/LEO25",7378
45,"Satellite/LEO26 To Satellite/LEO25",7378
50,"Satellite/LEO26 To Satellite/LEO25",7378
55,"Satellite/LEO26 To Satellite/LEO25",7378
60,"Satellite/LEO26 To Satellite/LEO25",7378
65,"Satellite/LEO26 To Satellite/LEO25",7378
70,"Satellite/LEO26 To Satellite/LEO25",7378
75,"Satellite/LEO26 To Satellite/LEO25",7378
80,"Satellite/LEO26 To Satellite/LEO25",7378
85,"Satellite/LEO26 To Satellite/LEO25",7378
90,"Satellite/LEO26 To Satellite/LEO25",7378
95,"Satellite/LEO26 To Satellite/LEO25",7378
100,"Satellite/LEO26 To Satellite/LEO25",7378
105,"Satellite/LEO26 To Satellite/LEO25",7378
110,"Satellite/LEO26 To Satellite/LEO25",7378
115,"Satellite/LEO26 To Satellite/LEO25",7378
120,"Satellite/LEO26 To Satellite/LEO25",7378
125,"Satellite/LEO26 To Satellite/LEO25",7378
130,"Satellite/LEO26 To Satellite/LEO25",7378
135,"Satellite/LEO26 To Satellite/LEO25",7378
140,"Satellite/LEO26 To Satellite/LEO25",7378
145,"Satellite/LEO26 To Satellite/LEO25",7378
150,"Satellite/LEO26 To Satellite/LEO25",7378
155,"Satellite/LEO26 To Satellite/LEO25",7378
160,"Satellite/LEO26 To Satellite/LEO25",7378
165,"Satellite/LEO26 To Satellite/LEO25",7378
170,"Satellite/LEO26 To Satellite/LEO25",7378
175,"Satellite/LEO26 To Satellite/LEO25",7378
180,"Satellite/LEO26 To Satellite/LEO25",7378
185,"Satellite/LEO26 To Satellite/LEO25",7378
190,"Satellite/LEO26 To Satellite/LEO25",7378
195,"Satellite/LEO26 To Satellite/LEO25",7378
200,"Satellite/LEO26 To Satellite/LEO25",7378
205,"Satellite/LEO26 To Satellite/LEO25",7378
210,"Satellite/LEO26 To Satellite/LEO25",7378
215,"Satellite/LEO26 To Satellite/LEO25",7378
220,"Satellite/LEO26 To Satellite/LEO25",7378
225,"Satellite/LEO26 To Satellite/LEO25",7378
230,"Satellite/LEO26 To Satellite/LEO25",7378
235,"Satellite/LEO26 To Satellite/LEO25",7378
240,"Satellite/LEO26 To Satellite/LEO25",7378
245,"Satellite/LEO26 To Satellite/LEO25",7378
250,"Satellite/LEO26 To Satellite/LEO25",7378
255,"Satellite/LEO26 To Satellite/LEO25",7378
260,"Satellite/LEO26 To Satellite/LEO25",7378
265,"Satellite/LEO26 To Satellite/LEO25",7378
270,"Satellite/LEO26 To Satellite/LEO25",7378
275,"Satellite/LEO26 To Satellite/LEO25",7378
280,"Satellite/LEO26 To Satellite/LEO25",7378
285,"Satellite/LEO26 To Satellite/LEO25",7378
290,"Satellite/LEO26 To Satellite/LEO25",7378
295,"Satellite/LEO26 To Satellite/LEO25",7378
300,"Satellite/LEO26 To Satellite/LEO25",7378
305,"Satellite/LEO26 To Satellite/LEO25",7378
310,"Satellite/LEO26 To Satellite/LEO25",7378
315,"Satellite/LEO26 To Satellite/LEO25",7378
320,"Satellite/LEO26 To Satellite/LEO25",7378
325,"Satellite/LEO26 To Satellite/LEO25",7378
330,"Satellite/LEO26 To Satellite/LEO25",7378
335,"Satellite/LEO26 To Satellite/LEO25",7378
340,"Satellite/LEO26 To Satellite/LEO25",7378
345,"Satellite/LEO26 To Satellite/LEO25",7378
350,"Satellite/LEO26 To Satellite/LEO25",7378
355,"Satellite/LEO26 To Satellite/LEO25",7378
360,"Satellite/LEO26 To Satellite/LEO25",7378
365,"Satellite/LEO26 To Satellite/LEO25",7378
370,"Satellite/LEO26 To Satellite/LEO25",7378
375,"Satellite/LEO26 To Satellite/LEO25",7378
380,"Satellite/LEO26 To Satellite/LEO25",7378
385,"Satellite/LEO26 To Satellite/LEO25",7378
390,"Satellite/LEO26 To Satellite/LEO25",7378
395,"Satellite/LEO26 To Satellite/LEO25",7378
400,"Satellite/LEO26 To Satellite/LEO25",7378
405,"Satellite/LEO26 To Satellite/LEO25",7378
410,"Satellite/LEO26 To Satellite/LEO25",7378
415,"Satellite/LEO26 To Satellite/LEO25",7378
420,"Satellite/LEO26 To Satellite/LEO25",7378
425,"Satellite/LEO26 To Satellite/LEO25",7378
430,"Satellite/LEO26 To Satellite/LEO25",7378
435,"Satellite/LEO26 To Satellite/LEO25",7378
440,"Satellite/LEO26 To Satellite/LEO25",7378
445,"Satellite/LEO26 To Satellite/LEO25",7378
450,"Satellite/LEO26 To Satellite/LEO25",7378
455,"Satellite/LEO26 To Satellite/LEO25",7378
460,"Satellite/LEO26 To Satellite/LEO25",7378
465,"Satellite/LEO26 To Satellite/LEO25",7378
470,"Satellite/LEO26 To Satellite/LEO25",7378
475,"Satellite/LEO26 To Satellite/LEO25",7378
480,"Satellite/LEO26 To Satellite/LEO25",7378
485,"Satellite/LEO26 To Satellite/LEO25",7378
490,"Satellite/LEO26 To Satellite/LEO25",7378
495,"Satellite/LEO26 To Satellite/LEO25",7378
500,"Satellite/LEO26 To Satellite/LEO25",7378
505,"Satellite/LEO26 To Satellite/LEO25",7378
510,"Satellite/LEO26 To Satellite/LEO25",7378
515,"Satellite/LEO26 To Satellite/LEO25",7378
520,"Satellite/LEO26 To Satellite/LEO25",7378
525,"Satellite/LEO26 To Satellite/LEO25",7378
530,"Satellite/LEO26 To Satellite/LEO25",7378
535,"Satellite/LEO26 To Satellite/LEO25",7378
540,"Satellite/LEO26 To Satellite/LEO25",7378
545,"Satellite/LEO26 To Satellite/LEO25",7378
550,"Satellite/LEO26 To Satellite/LEO25",7378
555,"Satellite/LEO26 To Satellite/LEO25",7378
560,"Satellite/LEO26 To Satellite/LEO25",7378
565,"Satellite/LEO26 To Satellite/LEO25",7378
570,"Satellite/LEO26 To Satellite/LEO25",7378
575,"Satellite/LEO26 To Satellite/LEO25",7378
580,"Satellite/LEO26 To Satellite/LEO25",7378
585,"Satellite/LEO26 To Satellite/LEO25",7378
590,"Satellite/LEO26 To Satellite/LEO25",7378
595,"Satellite/LEO26 To Satellite/LEO25",7378
600,"Satellite/LEO26 To Satellite/LEO25",7378
605,"Satellite/LEO26 To Satellite/LEO25",7378
610,"Satellite/LEO26 To Satellite/LEO25",7378
615,"Satellite/LEO26 To Satellite/LEO25",7378
620,"Satellite/LEO26 To Satellite/LEO25",7378
625,"Satellite/LEO26 To Satellite/LEO25",7378
630,"Satellite/LEO26 To Satellite/LEO25",7378
635,"Satellite/LEO26 To Satellite/LEO25",7378
640,"Satellite/LEO26 To Satellite/LEO25",7378
645,"Satellite/LEO26 To Satellite/LEO25",7378
650,"Satellite/LEO26 To Satellite/LEO25",7378
655,"Satellite/LEO26 To Satellite/LEO25",7378
660,"Satellite/LEO26 To Satellite/LEO25",7378
665,"Satellite/LEO26 To Satellite/LEO25",7378
670,"Satellite/LEO26 To Satellite/LEO25",7378
675,"Satellite/LEO26 To Satellite/LEO25",7378
680,"Satellite/LEO26 To Satellite/LEO25",7378
685,"Satellite/LEO26 To Satellite/LEO25",7378
690,"Satellite/LEO26 To Satellite/LEO25",7378
695,"Satellite/LEO26 To Satellite/LEO25",7378
700,"Satellite/LEO26 To Satellite/LEO25",7378
705,"Satellite/LEO26 To Satellite/LEO25",7378
710,"Satellite/LEO26 To Satellite/LEO25",7378
715,"Satellite/LEO26 To Satellite/LEO25",7378
720,"Satellite/LEO26 To Satellite/LEO25",7378
725,"Satellite/LEO26 To Satellite/LEO25",7378
730,"Satellite/LEO26 To Satellite/LEO25",7378
735,"Satellite/LEO26 To Satellite/LEO25",7378
740,"Satellite/LEO26 To Satellite/LEO25",7378
745,"Satellite/LEO26 To Satellite/LEO25",7378
750,"Satellite/LEO26 To Satellite/LEO25",7378
755,"Satellite/LEO26 To Satellite/LEO25",7378
760,"Satellite/LEO26 To Satellite/LEO25",7378
765,"Satellite/LEO26 To Satellite/LEO25",7378
770,"Satellite/LEO26 To Satellite/LEO25",7378
775,"Satellite/LEO26 To Satellite/LEO25",7378
780,"Satellite/LEO26 To Satellite/LEO25",7378
785,"Satellite/LEO26 To Satellite/LEO25",7378
790,"Satellite/LEO26 To Satellite/LEO25",7378
795,"Satellite/LEO26 To Satellite/LEO25",7378
800,"Satellite/LEO26 To Satellite/LEO25",7378
805,"Satellite/LEO26 To Satellite/LEO25",7378
810,"Satellite/LEO26 To Satellite/LEO25",7378
815,"Satellite/LEO26 To Satellite/LEO25",7378
820,"Satellite/LEO26 To Satellite/LEO25",7378
825,"Satellite/LEO26 To Satellite/LEO25",7378
830,"Satellite/LEO26 To Satellite/LEO25",7378
835,"Satellite/LEO26 To Satellite/LEO25",7378
840,"Satellite/LEO26 To Satellite/LEO25",7378
845,"Satellite/LEO26 To Satellite/LEO25",7378
850,"Satellite/LEO26 To Satellite/LEO25",7378
855,"Satellite/LEO26 To Satellite/LEO25",7378
860,"Satellite/LEO26 To Satellite/LEO25",7378
865,"Satellite/LEO26 To Satellite/LEO25",7378
870,"Satellite/LEO26 To Satellite/LEO25",7378
875,"Satellite/LEO26 To Satellite/LEO25",7378
880,"Satellite/LEO26 To Satellite/LEO25",7378
885,"Satellite/LEO26 To Satellite/LEO25",7378
890,"Satellite/LEO26 To Satellite/LEO25",7378
895,"Satellite/LEO26 To Satellite/LEO25",7378
900,"Satellite/LEO26 To Satellite/LEO25",7378
905,"Satellite/LEO26 To Satellite/LEO25",7378
910,"Satellite/LEO26 To Satellite/LEO25",7378
915,"Satellite/LEO26 To Satellite/LEO25",7378
920,"Satellite/LEO26 To Satellite/LEO25",7378
925,"Satellite/LEO26 To Satellite/LEO25",7378
930,"Satellite/LEO26 To Satellite/LEO25",7378
935,"Satellite/LEO26 To Satellite/LEO25",7378
940,"Satellite/LEO26 To Satellite/LEO25",7378
945,"Satellite/LEO26 To Satellite/LEO25",7378
950,"Satellite/LEO26 To Satellite/LEO25",7378
955,"Satellite/LEO26 To Satellite/LEO25",7378
960,"Satellite/LEO26 To Satellite/LEO25",7378
965,"Satellite/LEO26 To Satellite/LEO25",7378
970,"Satellite/LEO26 To Satellite/LEO25",7378
975,"Satellite/LEO26 To Satellite/LEO25",7378
980,"Satellite/LEO26 To Satellite/LEO25",7378
985,"Satellite/LEO26 To Satellite/LEO25",7378
990,"Satellite/LEO26 To Satellite/LEO25",7378
995,"Satellite/LEO26 To Satellite/LEO25",7378
1000,"Satellite/LEO26 To Satellite/LEO25",7378
1005,"Satellite/LEO26 To Satellite/LEO25",7378
1010,"Satellite/LEO26 To Satellite/LEO25",7378
1015,"Satellite/LEO26 To Satellite/LEO25",7378
1020,"Satellite/LEO26 To Satellite/LEO25",7378
1025,"Satellite/LEO26 To Satellite/LEO25",7378
1030,"Satellite/LEO26 To Satellite/LEO25",7378
1035,"Satellite/LEO26 To Satellite/LEO25",7378
1040,"Satellite/LEO26 To Satellite/LEO25",7378
1045,"Satellite/LEO26 To Satellite/LEO25",7378
1050,"Satellite/LEO26 To Satellite/LEO25",7378
1055,"Satellite/LEO26 To Satellite/LEO25",7378
1060,"Satellite/LEO26 To Satellite/LEO25",7378
1065,"Satellite/LEO26 To Satellite/LEO25",7378
1070,"Satellite/LEO26 To Satellite/LEO25",7378
1075,"Satellite/LEO26 To Satellite/LEO25",7378
1080,"Satellite/LEO26 To Satellite/LEO25",7378
1085,"Satellite/LEO26 To Satellite/LEO25",7378
1090,"Satellite/LEO26 To Satellite/LEO25",7378
1095,"Satellite/LEO26 To Satellite/LEO25",7378
1100,"Satellite/LEO26 To Satellite/LEO25",7378
1105,"Satellite/LEO26 To Satellite/LEO25",7378
1110,"Satellite/LEO26 To Satellite/LEO25",7378
1115,"Satellite/LEO26 To Satellite/LEO25",7378
1120,"Satellite/LEO26 To Satellite/LEO25",7378
1125,"Satellite/LEO26 To Satellite/LEO25",7378
1130,"Satellite/LEO26 To Satellite/LEO25",7378
1135,"Satellite/LEO26 To Satellite/LEO25",7378
1140,"Satellite/LEO26 To Satellite/LEO25",7378
1145,"Satellite/LEO26 To Satellite/LEO25",7378
1150,"Satellite/LEO26 To Satellite/LEO25",7378
1155,"Satellite/LEO26 To Satellite/LEO25",7378
1160,"Satellite/LEO26 To Satellite/LEO25",7378
1165,"Satellite/LEO26 To Satellite/LEO25",7378
1170,"Satellite/LEO26 To Satellite/LEO25",7378
1175,"Satellite/LEO26 To Satellite/LEO25",7378
1180,"Satellite/LEO26 To Satellite/LEO25",7378
1185,"Satellite/LEO26 To Satellite/LEO25",7378
1190,"Satellite/LEO26 To Satellite/LEO25",7378
1195,"Satellite/LEO26 To Satellite/LEO25",7378
1200,"Satellite/LEO26 To Satellite/LEO25",7378
1205,"Satellite/LEO26 To Satellite/LEO25",7378
1210,"Satellite/LEO26 To Satellite/LEO25",7378
1215,"Satellite/LEO26 To Satellite/LEO25",7378
1220,"Satellite/LEO26 To Satellite/LEO25",7378
1225,"Satellite/LEO26 To Satellite/LEO25",7378
1230,"Satellite/LEO26 To Satellite/LEO25",7378
1235,"Satellite/LEO26 To Satellite/LEO25",7378
1240,"Satellite/LEO26 To Satellite/LEO25",7378
1245,"Satellite/LEO26 To Satellite/LEO25",7378
1250,"Satellite/LEO26 To Satellite/LEO25",7378
1255,"Satellite/LEO26 To Satellite/LEO25",7378
1260,"Satellite/LEO26 To Satellite/LEO25",7378
1265,"Satellite/LEO26 To Satellite/LEO25",7378
1270,"Satellite/LEO26 To Satellite/LEO25",7378
1275,"Satellite/LEO26 To Satellite/LEO25",7378
1280,"Satellite/LEO26 To Satellite/LEO25",7378
1285,"Satellite/LEO26 To Satellite/LEO25",7378
1290,"Satellite/LEO26 To Satellite/LEO25",7378
1295,"Satellite/LEO26 To Satellite/LEO25",7378
1300,"Satellite/LEO26 To Satellite/LEO25",7378
1305,"Satellite/LEO26 To Satellite/LEO25",7378
1310,"Satellite/LEO26 To Satellite/LEO25",7378
1315,"Satellite/LEO26 To Satellite/LEO25",7378
1320,"Satellite/LEO26 To Satellite/LEO25",7378
1325,"Satellite/LEO26 To Satellite/LEO25",7378
1330,"Satellite/LEO26 To Satellite/LEO25",7378
1335,"Satellite/LEO26 To Satellite/LEO25",7378
1340,"Satellite/LEO26 To Satellite/LEO25",7378
1345,"Satellite/LEO26 To Satellite/LEO25",7378
1350,"Satellite/LEO26 To Satellite/LEO25",7378
1355,"Satellite/LEO26 To Satellite/LEO25",7378
1360,"Satellite/LEO26 To Satellite/LEO25",7378
1365,"Satellite/LEO26 To Satellite/LEO25",7378
1370,"Satellite/LEO26 To Satellite/LEO25",7378
1375,"Satellite/LEO26 To Satellite/LEO25",7378
1380,"Satellite/LEO26 To Satellite/LEO25",7378
1385,"Satellite/LEO26 To Satellite/LEO25",7378
1390,"Satellite/LEO26 To Satellite/LEO25",7378
1395,"Satellite/LEO26 To Satellite/LEO25",7378
1400,"Satellite/LEO26 To Satellite/LEO25",7378
1405,"Satellite/LEO26 To Satellite/LEO25",7378
1410,"Satellite/LEO26 To Satellite/LEO25",7378
1415,"Satellite/LEO26 To Satellite/LEO25",7378
1420,"Satellite/LEO26 To Satellite/LEO25",7378
1425,"Satellite/LEO26 To Satellite/LEO25",7378
1430,"Satellite/LEO26 To Satellite/LEO25",7378
1435,"Satellite/LEO26 To Satellite/LEO25",7378
1440,"Satellite/LEO26 To Satellite/LEO25",7378
0,"Satellite/LEO26 To Satellite/LEO35",5479
5,"Satellite/LEO26 To Satellite/LEO35",6188
10,"Satellite/LEO26 To Satellite/LEO35",6899
15,"Satellite/LEO26 To Satellite/LEO35",7398
15,"Satellite/LEO26 To Satellite/LEO35",7423
24,"Satellite/LEO26 To Satellite/LEO35",7423
29,"Satellite/LEO26 To Satellite/LEO35",6949
34,"Satellite/LEO26 To Satellite/LEO35",6248
39,"Satellite/LEO26 To Satellite/LEO35",5529
44,"Satellite/LEO26 To Satellite/LEO35",5079
49,"Satellite/LEO26 To Satellite/LEO35",5136
54,"Satellite/LEO26 To Satellite/LEO35",5667
59,"Satellite/LEO26 To Satellite/LEO35",6405
64,"Satellite/LEO26 To Satellite/LEO35",7072
68,"Satellite/LEO26 To Satellite/LEO35",7423
77,"Satellite/LEO26 To Satellite/LEO35",7423
82,"Satellite/LEO26 To Satellite/LEO35",6950
87,"Satellite/LEO26 To Satellite/LEO35",6249
92,"Satellite/LEO26 To Satellite/LEO35",5529
97,"Satellite/LEO26 To Satellite/LEO35",5079
102,"Satellite/LEO26 To Satellite/LEO35",5135
107,"Satellite/LEO26 To Satellite/LEO35",5666
112,"Satellite/LEO26 To Satellite/LEO35",6404
117,"Satellite/LEO26 To Satellite/LEO35",7071
121,"Satellite/LEO26 To Satellite/LEO35",7423
129,"Satellite/LEO26 To Satellite/LEO35",7423
134,"Satellite/LEO26 To Satellite/LEO35",6949
139,"Satellite/LEO26 To Satellite/LEO35",6248
144,"Satellite/LEO26 To Satellite/LEO35",5528
149,"Satellite/LEO26 To Satellite/LEO35",5078
154,"Satellite/LEO26 To Satellite/LEO35",5136
159,"Satellite/LEO26 To Satellite/LEO35",5667
164,"Satellite/LEO26 To Satellite/LEO35",6405
169,"Satellite/LEO26 To Satellite/LEO35",7073
173,"Satellite/LEO26 To Satellite/LEO35",7423
182,"Satellite/LEO26 To Satellite/LEO35",7423
187,"Satellite/LEO26 To Satellite/LEO35",6950
192,"Satellite/LEO26 To Satellite/LEO35",6249
197,"Satellite/LEO26 To Satellite/LEO35",5529
202,"Satellite/LEO26 To Satellite/LEO35",5079
207,"Satellite/LEO26 To Satellite/LEO35",5136
212,"Satellite/LEO26 To Satellite/LEO35",5667
217,"Satellite/LEO26 To Satellite/LEO35",6404
222,"Satellite/LEO26 To Satellite/LEO35",7072
226,"Satellite/LEO26 To Satellite/LEO35",7423
235,"Satellite/LEO26 To Satellite/LEO35",7423
240,"Satellite/LEO26 To Satellite/LEO35",6948
245,"Satellite/LEO26 To Satellite/LEO35",6247
250,"Satellite/LEO26 To Satellite/LEO35",5528
255,"Satellite/LEO26 To Satellite/LEO35",5078
260,"Satellite/LEO26 To Satellite/LEO35",5136
